,id,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
57468,3686152,0.1492931834,33309.257429585436,44854226.997035556,23.0,False
57475,3840713,0.0311917671,49054.4729246002,2587767.636602821,26.4,False
57478,54016296,0.0820427065,38072.0533507018,38963182.257530466,24.3,False
57480,54208043,0.0455029946,40214.278339861434,33989795.267975055,25.58,False
57487,3840711,0.0529712204,42224.14008993875,29507766.15207041,25.25,False
57488,3840717,0.0196806745,71945.7713994506,773050.254458566,27.4,False
57493,54134666,0.0049435619,16532.167941908872,17735172.09093349,30.4,False
57498,3022974,0.6607542706,69016.31226574545,15839848.792130033,19.77,True
57508,3840722,0.0358129403,74298.2727144683,1117345.039930661,26.1,False
57513,3878586,0.0311917671,30479.75352746935,37521975.723947,26.4,False
57514,3879322,0.023661375,28812.319479531776,35414191.03188512,27.0,False
57526,3840698,0.0411187571,35154.58000502727,48337362.11545672,25.8,False
57527,3840706,0.0450858206,93296.1595077148,103169.258498493,25.6,False
57528,3840751,0.0472106499,24828.2944960583,11079136.452084685,25.5,False
57529,3841192,0.2259643771,38564.3235828409,70764660.7687649,22.1,False
57530,3844012,0.2978790628,63638.351700143554,43324737.055201,21.5,False
57531,54256783,0.0755161741,39916.91245244615,16769722.50866938,24.48,False
57540,3840767,0.130028927,39867.521108557,7185688.763817236,23.3,False
57549,3840742,0.0179489885,29703.3288401172,817377.075725721,27.6,False
57550,3840803,0.0682401509,52085.5227090628,30779403.91439496,24.7,False
57552,3840874,0.0820427065,24461.1992540178,32936530.7000557,24.3,False
57553,3843776,0.0472106499,56175.25626811835,36692800.14097044,25.5,False
57555,3874056,0.0196806745,43591.19927792397,43215118.88434989,27.4,False
57558,54087862,0.0411187571,36133.64868016695,26062211.629263643,25.8,False
57559,54135141,0.0218796303,39574.2716392058,11511994.463138465,27.17,False
57565,3840714,0.0225964377,38840.8049256456,41316769.61956399,27.1,False
57566,3840716,0.0567596853,69672.44379406347,32924068.968101304,25.1,False
57567,3840741,0.0311917671,109872.0953898131,17552690.914911617,26.4,False
57569,3840840,0.023661375,30608.2916622676,2848251.935782921,27.0,False
57570,3840843,0.0284472297,37945.2510780113,1435876.11015093,26.6,False
57571,3840876,0.1241766613,15688.5579591941,42021492.04546584,23.4,False
57573,3841183,0.0494356193,42742.3256873158,7221218.302821597,25.4,False
57574,3883089,0.0714562102,41595.68078644749,41931230.31060115,24.6,False
57576,54016468,0.0342010925,39303.78620262782,38756136.33633761,26.2,False
57580,2318411,2.1879630266,73575.7771279504,43117860.69646189,17.17,False
57587,3840887,0.0271668934,24271.9318835349,3645912.490955826,26.7,False
57591,54265872,0.1330576898,66322.85767778492,32589702.728971533,23.25,False
57594,3840720,0.0297879063,29863.622063296,6415547.454900607,26.5,False
57599,3841168,0.0517654482,16558.7824773606,24370817.786937784,25.3,False
57601,54131739,0.013305769,39480.4586318707,33830609.41991032,28.25,False
57607,3840750,0.0651688382,41350.8882933943,17750436.440497078,24.8,False
57609,3841895,0.0859092601,20612.3517984849,22503207.99844464,24.2,False
57620,3840844,0.0149293183,21215.676234651,1172181.470600204,28.0,False
57639,3840772,0.0284472297,56110.5452068067,1338071.206873832,26.6,False
57640,3840792,0.0494356193,29464.2084926776,21774818.422819704,25.4,False
57642,3841197,0.0392681082,28249.3631172163,4727748.36711202,25.9,False
57643,3869352,0.0986370281,60113.11143316935,25484907.023705125,23.9,False
57647,54248468,0.0143893103,52687.41954204425,32433663.36168667,28.08,False
57656,3840769,0.0430566244,20532.5076292378,4358237.43947166,25.7,False
57672,3840771,0.0284472297,30399.2485899221,1988059.50086959,26.6,False
57673,3840869,0.1032856481,54003.1013282995,13397237.262809789,23.8,False
57674,3841202,0.0748238376,44738.7398715953,19559390.40014193,24.5,False
57675,3841504,0.0986370281,28879.8156560013,13814005.364714436,23.9,False
57688,3841170,0.0450858206,31091.5697621337,6472438.16352099,25.6,False
57689,3841174,0.0651688382,52298.0683983788,9491379.907633292,24.8,False
57691,3841182,0.0450858206,50053.4981107448,743317.393560113,25.6,False
57694,3841948,0.0430566244,15504.6707702544,7580352.598606212,25.7,False
57697,54131592,0.0855145429,29233.276498477397,26363361.49144052,24.21,False
57702,3838083,0.3750075218,28185.2732140895,14890402.99926124,21.0,False
57703,3840755,0.0748238376,51021.7778710282,4545650.703929621,24.5,False
57704,3840795,0.0651688382,47510.73534934394,33631551.65297545,24.8,False
57706,3840861,0.0714562102,120726.8197893295,1964474.19988113,24.6,False
57711,3959233,0.1636967205,42183.4435637676,46556177.235497646,22.8,False
57712,54271307,0.0859092601,34920.223076039794,1385583.9167397614,24.2,False
57719,3840715,0.0494356193,34891.1376915724,5485116.591014013,25.4,False
57722,3840870,0.0542050786,84707.2803604889,1927977.884641894,25.2,False
57724,3841542,0.0783501764,37396.7569650294,14410865.725474771,24.4,False
57726,3879297,0.1241766613,53565.07761038535,26033828.754503854,23.4,False
57728,54016667,0.0651688382,61961.99934395935,40388397.428065665,24.8,False
57731,54271308,0.0380224396,46532.64051883882,29660568.363566443,25.97,False
57739,3840768,0.0567596853,25892.3691063436,13489263.48460474,25.1,False
57740,3840883,0.0651688382,28571.3907589553,9495308.31777992,24.8,False
57741,3841206,0.0899580388,35222.690331223246,39345019.48417887,24.1,False
57742,3841502,0.0622357573,48459.674544114605,41524451.40575528,24.9,False
57743,3949007,0.0187948982,25333.1555997407,3082989.469149866,27.5,False
57747,54016742,0.0472106499,79633.16794055194,36059683.7066836,25.5,False
57751,54254976,0.0758647409,49901.0791330005,44197294.337501526,24.47,False
57757,3841754,0.1563291544,20544.7015626263,19435429.625756584,22.9,False
57758,3873163,0.0567596853,44992.526726518,44410445.72849565,25.1,False
57759,3878576,0.0941976306,58905.46497142475,36035052.190497994,24.0,False
57771,3840881,0.130028927,24259.98926864885,52859673.05587521,23.3,False
57773,3841209,0.0187948982,48794.0027668765,1303886.732238215,27.5,False
57779,2533671,3.5978245324,154650.5602410265,71735437.56483923,16.09,True
57786,3841205,0.0450858206,29935.9673076784,5429600.118347024,25.6,False
57788,54153122,0.0907904103,14110.1742329238,50383911.266874015,24.08,False
57789,54220855,0.0335768522,44322.11634527753,39784928.54150531,26.24,False
57793,2531898,0.3715694322,5169.764534229967,59397655.858120464,21.02,False
57796,3638238,0.0375007522,25257.35406377115,12246096.209032543,26.0,False
57802,3840856,0.0375007522,51142.510720103,3854437.680018602,26.0,False
57806,3878580,0.1361570015,58108.414543288396,37591437.64273635,23.2,False
57818,3840763,0.0651688382,37288.5656401778,7433873.75443699,24.8,False
57820,3840892,0.0748238376,38730.7802929919,13805857.781014457,24.5,False
57821,3841846,0.0820427065,25770.4676861507,27126551.56329005,24.3,False
57822,3878620,0.0616651765,68278.18052661279,38691105.38303942,24.92,False
57826,54146076,0.0261842403,41458.4048925072,22077231.54925001,26.78,False
57833,3840770,0.0986370281,35417.9280946092,19476071.791646488,23.9,False
57834,3840796,0.1032856481,14708.71168019975,42950975.371403635,23.8,False
57835,3840845,0.0986370281,5734.7491121127,35782717.58684114,23.9,False
57837,3841698,0.1361570015,13290.7275766124,45212898.05304253,23.2,False
57840,54131586,0.0083567994,44076.003013300346,28253199.077490494,29.26,False
57841,54138308,0.1527706684,41398.76926656,38400743.831096746,22.95,False
57848,3672900,0.5420507863,116736.79106233586,47897428.70359704,20.2,False
57850,3753640,0.3750075218,82862.50740072147,28835711.431740195,21.0,True
57853,3840754,0.130028927,21415.2933503942,15143799.336400956,23.3,False
57859,54231708,0.0717860371,50737.91729092047,42162147.019622974,24.59,False
57863,3732896,0.3926810818,89361.27443609154,59363132.656507686,20.9,False
57868,3841175,0.1185877909,48650.4313884914,24729072.462206587,23.5,False
57871,3841546,0.0411187571,21969.6971166009,6169643.233406873,25.8,False
57872,3841627,0.023661375,96757.5830668963,1144062.785678838,27.0,False
57873,3841743,0.0430566244,39980.8111509839,3700915.603572123,25.7,False
57874,3841745,0.0651688382,63880.3330312898,14061549.066664968,24.8,False
57889,3841631,0.0430566244,21161.814208484,7475309.177992359,25.7,False
57890,3841897,0.3750075218,119824.7231146396,44289127.24144897,21.0,False
57894,54144931,0.0314803809,63995.82441983925,36551469.38586185,26.38,False
57908,3841828,0.0986370281,15464.5218463178,22373777.372419976,23.9,False
57919,3840757,0.1879489824,68197.832954712,12239251.627766851,22.5,False
57920,3840894,0.0682401509,41189.3847288428,10529261.461218633,24.7,False
57921,3841543,0.0682401509,74749.4184276533,32328256.335969888,24.7,False
57922,3841715,0.0682401509,9979.7014648254,20980197.51684776,24.7,False
57926,2112221,4.5924028604,112372.3678794487,69569728.19977872,15.56,False
57928,2244670,1.2883681464,56518.5018655915,34973983.9469287,18.32,False
57942,54100194,0.0679266159,54419.6978924872,43385704.28333921,24.71,False
57954,3841675,0.0297879063,28554.9925054872,3216772.136569419,26.5,False
57955,3841702,0.0567596853,42410.3563697929,30079081.12819029,25.1,False
57956,3841718,0.0714562102,29093.6586960532,2859747.88882158,24.6,False
57959,3841833,0.0430566244,38189.05519055,4752324.843747952,25.7,False
57961,3841959,0.1636967205,73755.4828792446,10417871.784803852,22.8,False
57967,3757565,1.0815335068,42232.17484269675,56680679.17985801,18.7,False
57970,3840839,0.0859092601,26462.1371811207,10081446.87951906,24.2,False
57979,54266163,0.303417048,54613.19498168985,47758762.17435475,21.46,True
57982,3092258,0.2157943048,29588.0950095007,45911551.50653544,22.2,False
57987,3841618,0.0820427065,42730.13416226435,35764246.079601616,24.3,False
57989,3841711,0.0196806745,15300.3316739391,4615840.992308318,27.4,False
57991,3841987,0.4831032718,93120.1931263133,53003806.437319525,20.45,False
57997,3840884,0.0392681082,23877.0912890277,8623496.092711143,25.9,False
58006,54268089,0.0724502651,42691.88586995695,35925918.535981596,24.57,False
58024,3841632,0.0567596853,39816.58400770115,17882224.3175588,25.1,False
58026,3841703,0.052244428,18519.4455346584,28722588.940757524,25.28,False
58028,3841746,0.1241766613,59707.6498612796,30727413.927277267,23.4,False
58035,3841623,0.0941976306,45927.18751208705,28179975.168705,24.0,False
58036,3841676,0.1081533507,75359.4127983886,3759717.080906655,23.7,False
58037,3841716,0.0494356193,19091.8405242333,7285638.302158654,25.4,False
58039,3841840,0.1081533507,102010.2496500395,10342762.479102964,23.7,False
58041,54160716,0.1406176963,25046.525578976798,51768391.166292965,23.13,False
58048,3840799,0.0859092601,21455.1777264042,18257200.07782993,24.2,False
58049,3840857,0.0899580388,52970.2574036195,11153947.639150236,24.1,False
58050,3841503,0.1361570015,34804.7413102634,19572849.690586247,23.2,False
58052,3841681,0.0326617897,113886.1206957514,471784.468892228,26.3,False
58053,3841682,0.0149293183,81954.0910593351,27439922.988014232,28.0,False
58055,3841952,0.2366137501,80491.5646755779,29546336.424860284,22.0,False
58057,54016218,0.0316256878,18009.065215060727,20321575.903594673,26.37,False
58064,3841775,0.0225964377,24058.7686003236,2473473.32306476,27.1,False
58069,54147751,0.0512908597,31813.24852717255,27630909.88129692,25.32,False
58082,3836920,0.5420507863,53884.1774524014,9979324.836030142,20.2,True
58084,3841530,0.0411187571,20341.9860695679,3568992.766791984,25.8,False
58085,3841678,0.1425738833,53380.16393261545,29435561.902366836,23.1,False
58087,3841831,0.0450858206,15051.9445755735,19848762.49681264,25.6,False
58091,54143420,0.0274182656,42811.64064895903,31183955.405441795,26.68,False
58092,54145578,0.0907904103,25608.885713650197,40207634.17040376,24.08,False
58098,3662638,0.1968067451,62780.3097348546,23585397.98023901,22.4,False
58107,3841762,0.0259441818,88825.46182486866,25261522.240815785,26.8,False
58111,54131348,0.0688715693,45310.13422570155,40505150.11332101,24.68,False
58114,2480885,1.4724480417,71341.73186994325,44249476.946836635,18.03,False
58121,3841621,0.0859092601,53132.37023533255,33358479.368718553,24.2,False
58126,54075991,0.0494356193,65222.86577098487,39251349.22667197,25.4,False
58127,54146672,0.0366471308,62791.3131914565,31253019.476175774,26.05,False
58128,54157348,0.3872932954,57581.4527341713,54987005.989585906,20.93,False
58134,3841172,0.2259643771,27451.4524526517,32012807.78970012,22.1,False
58135,3841533,0.0899580388,26372.636072608,11216657.645074472,24.1,False
58137,3841765,0.0450858206,57149.3300090533,2600339.362884437,25.6,False
58138,3841837,0.1185877909,36847.3677714788,35219036.89670299,23.5,False
58140,3841887,0.1563291544,20037.079375602,38705700.61499002,22.9,False
58141,3842769,0.2060819612,63690.1967898518,13980504.547750656,22.3,False
58150,3841625,0.0494356193,45703.9159676726,6021407.826007898,25.4,False
58154,3879294,0.0714562102,52982.2036160953,34983972.39475148,24.6,False
58158,2530743,1.5923553038,81354.0375023087,57829190.0338045,17.86,False
58162,3841763,0.1714115092,88349.8817797009,14002744.904048668,22.7,False
58163,3841772,0.0517654482,19816.4381853923,12419530.779241532,25.3,False
58164,3841849,0.0156329154,40706.6915054509,481790.696421853,27.9,False
58165,3841901,0.0899580388,14298.0796488747,32465698.391686447,24.1,False
58168,54179897,0.06194981,47078.679038271046,36007043.90132479,24.91,False
58172,2528650,0.8204270649,66628.0826840516,24610275.58189684,19.3,False
58181,3841830,0.0941976306,32578.4553937858,19745499.934122626,24.0,False
58195,3715909,0.5176544822,37028.2936247928,43570153.5203195,20.3,False
58197,3841161,0.5943468684,20085.675193053,56834793.87330671,20.0,False
58198,3841764,0.1492931834,57318.16944953555,7861821.963397367,23.0,False
58199,54145571,0.0438571068,10063.1042237856,23226958.364603426,25.66,False
58208,3841679,0.0358129403,33040.9597214566,5496169.599719389,26.1,False
58209,3841699,0.0714562102,15203.447942235,30020824.561097234,24.6,False
58210,3841714,0.0392681082,21896.286174599,8358296.917462254,25.9,False
58211,3841755,0.0430566244,39030.73931214,1399683.807703108,25.7,False
58212,3841778,0.0594346868,72992.5229810898,4136863.753107981,25.0,False
58213,3841950,0.0326617897,32657.3952184309,2917710.795295827,26.3,False
58224,3840849,0.1081533507,43259.4936695765,11684066.451068137,23.7,False
58225,3841776,0.0271668934,38430.3208455904,1210528.042215174,26.7,False
58226,3841845,0.0682401509,89957.515208675,4260541.967036467,24.7,False
58227,3841848,0.0196806745,50909.17641810445,18771264.607331447,27.4,False
58228,3841951,0.0494356193,71868.6214913632,2981555.785299965,25.4,False
58229,3841960,0.1968067451,52763.7510936104,23074251.461910363,22.4,False
58232,54213611,0.0929051906,73377.85158096085,42418094.17497704,24.03,False
58235,3841774,0.0748238376,38981.247975414,7075840.110021113,24.5,False
58237,54138704,0.0517654482,36358.818077527045,8768339.847121052,25.3,False
58242,3841617,0.1492931834,12518.4729597176,40884554.8307319,23.0,False
58243,3841626,0.2594418179,74202.9655157498,47227516.80819692,21.8,False
58245,3841956,0.0714562102,79421.7545405334,3967912.735781395,24.6,False
58247,54017198,0.1185877909,45335.7282831732,30357436.229349535,23.5,False
58250,2012538,3.8908096001,61045.151043616745,38298091.75487453,15.92,True
58255,3841835,0.1241766613,67301.4852970326,29212437.868564904,23.4,False
58256,3841841,0.0450858206,47129.9545196975,1702749.210766185,25.6,False
58259,3842889,0.1968067451,39317.3174212409,17849496.54470241,22.4,False
58265,3841704,0.0284472297,45466.67876287845,41775547.93744001,26.6,False
58266,3841844,0.2844722965,30286.6568688041,49771334.96171998,21.6,False
58267,3841885,0.0450858206,27822.9516422688,10474202.743074056,25.6,False
58278,3841717,0.0748238376,36122.0581635566,6202135.696293642,24.5,False
58280,3842587,0.0986370281,41369.3601512202,22173915.882201977,23.9,False
58283,3842777,0.6516883822,164625.4147164314,50209793.842227615,19.8,True
58285,3878607,0.1361570015,19770.2774342112,36107091.366431914,23.2,False
58286,2162063,0.9594889528,119238.1212812443,64179997.34244636,18.96,False
58292,3841978,0.0986370281,45298.3931696693,8414584.791545898,23.9,False
58293,3879267,0.0899580388,37961.04644409825,35571036.94486624,24.1,False
58308,3841758,0.4721064988,52455.0369803191,67432347.88416436,20.5,False
